"","feature","start","end","strand","gene"
"3088","tRNA",3461218,3461293,"-","tRNA-Thr"
"3089","gene",3461655,3462605,"+","coaA"
"3090","gene",3462634,3463599,"-","birA"
"3091","gene",3463596,3464624,"-","murB"
"3092","gene",3464927,3465042,"-","rrf"
"3093","rRNA",3464927,3465042,"-","rrf"
"3094","rRNA",3465137,3468040,"-","23S ribosomal RNA"
"3095","tRNA",3468234,3468309,"-","tRNA-Glu"
"3096","rRNA",3468481,3470022,"-","16S ribosomal RNA"
"3097","gene",3470396,3471253,"-","murI"
"3098","gene",3471198,3473042,"-","btuB"
"3099","gene",3473411,3474511,"+","trmA"
"3100","gene",3474551,3474910,"-","yijD"
"3101","gene",3474910,3475560,"-","fabR"
"3102","gene",3475891,3477291,"+","sthA"
"3103","gene",3477274,3478191,"-","oxyR"
"3104","gene",3478458,3479831,"-","argH"
"3105","gene",3479892,3480668,"-","argB"
"3106","gene",3480676,3481680,"-","argC"
"3107","gene",3481834,3482985,"+","argE"
"3108","gene",3483583,3486234,"+","ppc"
"3109","gene",3486416,3488149,"+","eptC"
"3110","gene",3488364,3489215,"+","yijO"
"3111","gene",3489202,3489543,"-","frwD"
"3112","gene",3489545,3490423,"-","pflC"
"3113","gene",3490389,3492686,"-","pflD"
"3114","gene",3492737,3493057,"-","frwB"
"3115","gene",3493072,3494151,"-","frwC"
"3116","gene",3494460,3496961,"+","ptsP"
"3117","gene",3496973,3497635,"+","fsa"
"3118","gene",3497646,3498749,"+","gldA"
"3119","gene",3499024,3499641,"+","yijF"
"3120","gene",3499668,3500573,"-","yijE"
"3121","gene",3500666,3502846,"-","katG"
"3122","gene",3503175,3504065,"-","metF"
"3123","gene",3504414,3506846,"-","metL"
"3124","gene",3506849,3508009,"-","metB"
"3125","gene",3508286,3508603,"+","metJ"
"3126","gene",3508787,3509395,"+","yiiX"
"3127","gene",3509456,3509668,"-","rpmE"
"3128","gene",3509871,3512069,"+","priA"
"3129","gene",3512225,3513250,"+","cytR"
"3130","gene",3513342,3514301,"+","ftsN"
"3131","gene",3514394,3514924,"+","hslV"
"3132","gene",3514934,3516265,"+","hslU"
"3133","gene",3516332,3517258,"+","menA"
"3134","gene",3517351,3517836,"+","rraA"
"3135","gene",3517921,3518166,"-","zapB"
"3136","gene",3518591,3519436,"+","glpF"
"3137","gene",3519459,3520967,"+","glpK"
"3138","gene",3521102,3522112,"+","glpX"
"3139","gene",3522209,3522955,"+","fpr"
"3140","gene",3522960,3523388,"-","uspD"
"3141","gene",3523415,3523714,"-","yiiS"
"3142","gene",3523926,3524366,"-","yiiR"
"3143","gene",3524467,3525066,"+","yiiQ"
"3144","gene",3525174,3525941,"+","tpiA"
"3145","gene",3525996,3526751,"-","cdh"
"3146","gene",3526858,3527847,"-","sbp"
"3147","gene",3528167,3529129,"-","pfkA"
"3148","gene",3529310,3530212,"-","fieF"
"3149","gene",3530361,3530861,"-","cpxP"
"3150","gene",3531011,3531709,"+","cpxR"
"3151","gene",3531706,3533079,"+","cpxA"
"3152","gene",3533185,3533859,"-","yiiM"
"3153","gene",3534008,3534991,"-","kdgT"
"3154","gene",3535251,3535871,"-","sodA"
"3155","gene",3536156,3537190,"+","rhaT"
"3156","gene",3537187,3538035,"-","rhaR"
"3157","gene",3538109,3538945,"-","rhaS"
"3158","gene",3539233,3540702,"+","rhaB"
"3159","gene",3540699,3541958,"+","rhaA"
"3160","gene",3542409,3543233,"+","rhaD"
"3161","gene",3543243,3543557,"+","rhaM"
"3162","gene",3543858,3544304,"+","frvA"
"3163","gene",3544315,3545766,"+","frvB"
"3164","gene",3545756,3546826,"+","frvX"
"3165","gene",3546826,3548574,"+","frvR"
"3166","gene",3548624,3549679,"-","yiiG"
"3167","gene",3549832,3550665,"-","fdhD"
"3168","gene",3550859,3553909,"+","fdnG"
"3169","gene",3553922,3554824,"+","fdoH"
"3170","gene",3554821,3555456,"+","fdoI"
"3171","gene",3555453,3556382,"+","fdhE"
"3172","gene",3557172,3557390,"-","yiiE"
"3173","gene",3558243,3559184,"-","fabY"
"3174","gene",3559229,3559666,"-","dtd"
"3175","gene",3559663,3560535,"-","yihY"
"3176","gene",3560529,3561128,"-","yihX"
"3177","gene",3561227,3562012,"-","csqR"
"3178","gene",3562046,3562942,"-","yihV"
"3179","gene",3563110,3564006,"+","yihU"
"3180","gene",3564030,3564908,"+","yihT"
"3181","gene",3564925,3566166,"+","yihS"
"3182","gene",3566304,3567206,"+","yihR"
"3183","gene",3567405,3569441,"+","yihQ"
"3184","gene",3569487,3570872,"+","yihP"
"3185","gene",3570915,3572318,"+","yihO"
"3186","gene",3572386,3573078,"+","ompL"
"3187","gene",3573169,3574434,"-","yihN"
"3188","gene",3574536,3575516,"-","yihM"
"3189","gene",3575524,3576234,"-","yihL"
"3190","gene",3576451,3578274,"-","typA"
"3191","gene",3578647,3580056,"+","glnA"
"3192","gene",3580342,3581391,"+","glnL"
"3193","gene",3581403,3582812,"+","glnG"
"3194","gene",3582924,3583034,"+","yshB"
"3195","gene",3583263,3584636,"-","hemN"
"3196","gene",3584825,3585334,"-","yihI"
"3197","gene",3585916,3586548,"+","yihA"
"3198","gene",3586929,3589715,"-","polA"
"3199","gene",3590079,3591011,"+","yihG"
"3200","gene",3591052,3592482,"-","yihF"
"3201","gene",3592637,3593263,"-","dsbA"
"3202","gene",3593280,3594266,"-","srkA"
"3203","gene",3594343,3594612,"-","yihD"
"3204","gene",3594682,3595266,"+","mobA"
"3205","gene",3595248,3595775,"+","mobB"
"3206","gene",3596047,3596162,"-","rrf"
"3207","rRNA",3596047,3596162,"-","rrf"
"3208","rRNA",3596258,3599162,"-","23S ribosomal RNA"
"3209","tRNA",3599346,3599421,"-","tRNA-Ala"
"3210","tRNA",3599464,3599540,"-","tRNA-Ile"
"3211","rRNA",3599609,3601150,"-","16S ribosomal RNA"
"3212","gene",3601528,3602073,"-","hemG"
"3213","gene",3602085,3603536,"-","trkH"
"3214","gene",3603575,3604189,"-","yigZ"
"3215","gene",3604189,3605520,"-","pepQ"
"3216","gene",3605710,3607899,"+","fadB"
"3217","gene",3607909,3609072,"+","fadA"
"3218","gene",3609453,3610154,"-","fre"
"3219","gene",3610200,3611693,"-","ubiD"
"3220","gene",3611860,3612348,"+","rfaH"
"3221","gene",3612345,3613127,"-","tatD"
"3222","gene",3613169,3613945,"-","tatC"
"3223","gene",3613948,3614463,"-","tatB"
"3224","gene",3614467,3614736,"-","tatA"
"3225","gene",3614815,3616455,"-","ubiB"
"3226","gene",3616452,3617057,"-","ubiJ"
"3227","gene",3617071,3617826,"-","ubiE"
"3228","gene",3617921,3619348,"-","rmuC"
"3229","gene",3619489,3620250,"-","udp"
"3230","gene",3620512,3621327,"+","ysgA"
"3231","gene",3621367,3623628,"-","metE"
"3232","gene",3623865,3624818,"+","metR"
"3233","gene",3624706,3625605,"-","bioP"
"3234","gene",3625681,3626481,"-","yigL"
"3235","gene",3626489,3627511,"-","pldB"
"3236","gene",3627622,3628242,"+","rhtB"
"3237","gene",3628304,3628924,"-","rhtC"
"3238","gene",3628988,3630817,"-","recQ"
"3239","gene",3630950,3631819,"-","pldA"
"3240","gene",3631984,3632451,"+","yigI"
"3241","gene",3632503,3633393,"+","rarD"
"3242","gene",3633882,3634262,"+","yigF"
"3243","gene",3634305,3635255,"-","corA"
"3244","gene",3635407,3635463,"-","ysgD"
"3245","gene",3635625,3636389,"+","yigE"
"3246","gene",3636536,3638698,"-","uvrD"
"3247","gene",3638782,3639498,"-","yigB"
"3248","gene",3639498,3640394,"-","xerC"
"3249","gene",3640391,3641098,"-","yigA"
"3250","gene",3641095,3641919,"-","dapF"
"3251","gene",3641956,3642159,"-","yifL"
"3252","gene",3642622,3642942,"+","cyaY"
"3253","gene",3642982,3645528,"-","cyaA"
"3254","gene",3645915,3646856,"+","hemC"
"3255","gene",3646853,3647593,"+","hemD"
"3256","gene",3647615,3648796,"+","hemX"
"3257","gene",3648799,3649995,"+","hemY"
"3258","gene",3650674,3652329,"+","aslA"
"3259","gene",3652488,3653723,"-","aslB"
"3260","tRNA",3653870,3653946,"-","tRNA-Pro"
"3261","tRNA",3653989,3654075,"-","tRNA-Leu"
"3262","tRNA",3654096,3654171,"-","tRNA-His"
"3263","tRNA",3654230,3654306,"-","tRNA-Arg"
"3264","gene",3654409,3655794,"-","yifK"
"3265","gene",3655985,3656725,"-","rffM"
"3266","gene",3656728,3658080,"-","wzyE"
"3267","gene",3658077,3659156,"-","rffT"
"3268","gene",3659153,3660403,"-","wzxE"
"3269","gene",3660405,3661535,"-","rffA"
"3270","gene",3661540,3662214,"-","rffC"
"3271","gene",3662192,3663073,"-","rfbA"
"3272","gene",3663092,3664159,"-","rffG"
"3273","gene",3664159,3665421,"-","wecC"
"3274","gene",3665418,3666548,"-","wecB"
"3275","gene",3666604,3667650,"-","wzzE"
"3276","gene",3667662,3668765,"-","wecA"
"3277","gene",3669005,3670264,"-","rho"
"3278","gene",3670349,3670450,"-","rhoL"
"3279","gene",3670591,3670920,"-","trxA"
"3280","gene",3671051,3672316,"+","rhlB"
"3281","gene",3672452,3673936,"+","gppA"
"3282","gene",3673983,3676004,"-","rep"
"3283","gene",3676868,3677149,"+","ppiC"
"3284","gene",3677236,3678711,"-","ilvC"
"3285","gene",3678861,3679754,"+","ilvY"
"3286","gene",3679806,3681350,"-","ilvA"
"3287","gene",3681353,3683203,"-","ilvD"
"3288","gene",3683268,3684197,"-","ilvE"
"3289","gene",3684217,3684480,"-","ilvM"
"3290","pseudogene",3684477,3686121,"-","ilvG"
"3291","gene",3686124,3686174,"-","ilvX"
"3292","gene",3686261,3686359,"-","ilvL"
"3293","gene",3686712,3688232,"+","yifB"
"3294","gene",3688257,3688595,"-","maoP"
"3295","gene",3688714,3689553,"+","hdfR"
"3296","tRNA",3689649,3689724,"-","tRNA-Trp"
"3297","tRNA",3689733,3689809,"-","tRNA-Asp"
"3298","gene",3689864,3689979,"-","rrf"
"3299","rRNA",3689864,3689979,"-","rrf"
"3300","rRNA",3690074,3692977,"-","23S ribosomal RNA"
"3301","tRNA",3693171,3693246,"-","tRNA-Glu"
"3302","rRNA",3693332,3694873,"-","16S ribosomal RNA"
"3303","gene",3695354,3696046,"+","yieP"
"3304","gene",3696069,3697496,"+","mdtD"
"3305","gene",3697462,3698454,"-","rbsR"
"3306","gene",3698458,3699387,"-","rbsK"
"3307","gene",3699513,3700403,"-","rbsB"
"3308","gene",3700428,3701393,"-","rbsC"
"3309","gene",3701398,3702903,"-","rbsA"
"3310","gene",3702911,3703330,"-","rbsD"
"3311","gene",3703497,3705365,"-","kup"
"3312","gene",3705588,3707084,"+","ravA"
"3313","gene",3707078,3708529,"+","viaA"
"3314","gene",3708534,3709526,"-","asnA"
"3315","gene",3709678,3710136,"+","asnC"
"3316","gene",3710226,3710669,"+","mioC"
"3317","gene",3711048,3712937,"+","mnmG"
"3318","gene",3713001,3713624,"+","rsmG"
"3319","gene",3714241,3714621,"+","atpI"
"3320","gene",3714630,3715445,"+","atpB"
"3321","gene",3715492,3715731,"+","atpE"
"3322","gene",3715793,3716263,"+","atpF"
"3323","gene",3716278,3716811,"+","atpH"
"3324","gene",3716824,3718365,"+","atpA"
"3325","gene",3718416,3719279,"+","atpG"
"3326","gene",3719306,3720688,"+","atpD"
"3327","gene",3720709,3721128,"+","atpC"
"3328","gene",3721481,3722851,"+","glmU"
"3329","gene",3723013,3724842,"+","glmS"
"3330","gene",3725156,3726196,"+","pstS"
"3331","gene",3726283,3727242,"+","pstC"
"3332","gene",3727242,3728132,"+","pstA"
"3333","gene",3728315,3729088,"+","pstB"
"3334","gene",3729103,3729828,"+","phoU"
"3335","gene",3730114,3730950,"+","bglG"
"3336","gene",3731084,3732961,"+","bglF"
"3337","gene",3732980,3734392,"+","bglB"
"3338","gene",3734461,3736077,"+","bglH"
"3339","gene",3736104,3737273,"+","yieL"
"3340","gene",3737288,3738010,"+","yieK"
"3341","gene",3738072,3738659,"-","cbrC"
"3342","gene",3738708,3739175,"-","cbrB"
"3343","gene",3739242,3739907,"-","yieH"
"3344","gene",3740072,3741409,"+","adeP"
"3345","gene",3741463,3742029,"-","yieF"
"3346","gene",3742051,3742800,"-","yieE"
"3347","gene",3744293,3745252,"-","yidZ"
"3348","gene",3745227,3746402,"-","mdtL"
"3349","pseudogene",3748108,3748980,"-","tnaB"
"3350","gene",3749071,3750486,"-","tnaA"
"3351","gene",3751906,3751980,"-","tnaC"
"3352","gene",3752223,3753587,"-","mnmE"
"3353","gene",3753693,3755339,"-","yidC"
"3354","gene",3755342,3755599,"-","yidD"
"3355","gene",3755563,3755922,"-","rnpA"
"3356","gene",3755939,3756079,"-","rpmH"
"3357","gene",3756686,3758089,"+","dnaA"
"3358","gene",3758094,3759194,"+","dnaN"
"3359","gene",3759194,3760267,"+","recF"
"3360","gene",3760296,3762710,"+","gyrB"
"3361","gene",3762950,3763348,"+","yidB"
"3362","gene",3763463,3764275,"+","yidA"
"3363","gene",3765255,3765944,"+","dgoR"
"3364","gene",3765941,3766819,"+","dgoK"
"3365","gene",3766803,3767420,"+","dgoA"
"3366","gene",3767417,3768565,"+","dgoD"
"3367","gene",3768640,3769977,"+","dgoT"
"3368","gene",3769974,3771038,"-","cbrA"
"3369","gene",3771139,3772353,"+","yidR"
"3370","gene",3772355,3772687,"-","yidQ"
"3371","gene",3772993,3773406,"+","ibpA"
"3372","gene",3773518,3773946,"+","ibpB"
"3373","gene",3774142,3775803,"+","yidE"
"3374","gene",3775800,3776516,"-","yidP"
"3375","gene",3779239,3780132,"-","yidL"
"3376","gene",3780299,3782014,"+","yidK"
"3377","gene",3782011,3783504,"+","yidJ"
"3378","gene",3784108,3784455,"+","yidH"
"3379","gene",3784445,3784807,"+","yidG"
"3380","gene",3784804,3785301,"+","yidF"
"3381","gene",3785309,3786493,"-","emrD"
"3382","gene",3786575,3786649,"+","ysdE"
"3383","gene",3786773,3786862,"-","tisB"
"3384","gene",3787427,3787525,"+","ivbL"
"3385","gene",3787631,3789319,"+","ilvB"
"3386","gene",3789323,3789613,"+","ilvN"
"3387","gene",3789689,3790279,"+","uhpA"
"3388","gene",3790279,3791781,"+","uhpB"
"3389","gene",3791791,3793110,"+","uhpC"
"3390","gene",3793248,3794639,"+","uhpT"
"3391","gene",3794685,3796451,"-","adeD"
"3392","gene",3796626,3797960,"+","adeQ"
"3393","gene",3798013,3798465,"+","yicN"
"3394","gene",3798676,3799866,"+","nepI"
"3395","gene",3800422,3801240,"+","nlpA"
"3396","gene",3801244,3802167,"-","yicL"
"3397","gene",3802278,3803462,"-","setC"
"3398","tRNA",3804099,3804193,"-","tRNA-Sec"
"3399","gene",3804486,3805868,"+","yicJ"
"3400","gene",3805878,3808196,"+","yicI"
"3401","gene",3808249,3809958,"-","yicH"
"3402","gene",3810079,3811470,"-","xanP"
"3403","gene",3811750,3812955,"+","gltS"
"3404","gene",3813124,3815205,"-","recG"
"3405","gene",3815211,3815900,"-","trmH"
"3406","gene",3815907,3818015,"-","spoT"
"3407","gene",3818034,3818309,"-","rpoZ"
"3408","gene",3818364,3818987,"-","gmk"
"3409","gene",3819245,3820927,"+","ligB"
"3410","gene",3820924,3821541,"-","yicG"
"3411","gene",3821831,3822655,"-","dinD"
"3412","gene",3822876,3823739,"-","yicC"
"3413","pseudogene",3823866,3824581,"+","rph"
"3414","gene",3824647,3825288,"+","pyrE"
"3415","gene",3825325,3825921,"-","slmA"
"3416","gene",3826028,3826486,"-","dut"
"3417","gene",3826464,3827684,"-","coaBC"
"3418","gene",3827856,3828524,"+","radC"
"3419","gene",3828741,3828977,"+","rpmB"
"3420","gene",3828998,3829165,"+","rpmG"
"3421","gene",3829263,3830072,"+","mutM"
"3422","gene",3830111,3830590,"-","coaD"
"3423","gene",3830598,3831875,"-","waaA"
"3424","gene",3832281,3833351,"+","rfaQ"
"3425","gene",3833348,3834472,"+","rfaG"
"3426","gene",3834465,3835262,"+","rfaP"
"3427","gene",3835299,3836234,"+","rfaS"
"3428","gene",3836278,3837357,"+","waaB"
"3429","gene",3837357,3838376,"+","waaO"
"3430","gene",3838416,3839432,"+","rfaJ"
"3431","gene",3839450,3840148,"+","rfaY"
"3432","gene",3840219,3841070,"+","waaZ"
"3433","gene",3841103,3842176,"+","waaU"
"3434","gene",3842208,3843467,"-","waaL"
"3435","gene",3843477,3844436,"-","rfaC"
"3436","gene",3844440,3845486,"-","rfaF"
"3437","gene",3845496,3846428,"-","rfaD"
"3438","gene",3846732,3847589,"+","yibB"
"3439","gene",3847864,3849060,"+","kbl"
"3440","gene",3849070,3850095,"+","tdh"
"3441","gene",3850334,3851368,"+","waaH"
"3442","gene",3851355,3852314,"-","yibQ"
"3443","gene",3852318,3853577,"-","envC"
"3444","gene",3853611,3855155,"-","gpmM"
"3445","gene",3855400,3855831,"+","yibN"
"3446","gene",3855973,3856224,"+","grxC"
"3447","gene",3856287,3856754,"+","secB"
"3448","gene",3856754,3857773,"+","gpsA"
"3449","gene",3857853,3858674,"+","cysE"
"3450","gene",3858727,3859200,"-","trmL"
"3451","gene",3859398,3860588,"-","lldD"
"3452","gene",3860585,3861361,"-","lldR"
"3453","gene",3861361,3863016,"-","lldP"
"3454","gene",3863388,3863750,"-","yibL"
"3455","gene",3864256,3864843,"-","mtlR"
"3456","gene",3864843,3865991,"-","mtlD"
"3457","gene",3866221,3868134,"-","mtlA"
"3458","gene",3868671,3869033,"+","yibI"
"3459","gene",3869036,3870172,"+","yibH"
"3460","gene",3871777,3872238,"-","yibG"
"3461","gene",3873236,3874078,"-","yibA"
"3462","gene",3878460,3879068,"+","yibF"
"3463","gene",3879166,3880557,"+","selA"
"3464","gene",3880554,3882398,"+","selB"
"3465","gene",3882588,3883739,"+","yiaY"
"3466","gene",3883904,3885442,"+","aldB"
"3467","gene",3885987,3886310,"+","yiaW"
"3468","gene",3886316,3887452,"+","yiaV"
"3469","gene",3887449,3888423,"-","yiaU"
"3470","gene",3888547,3889287,"+","yiaT"
"3471","gene",3889634,3890329,"-","araD"
"3472","gene",3890323,3891183,"-","sgbU"
"3473","gene",3891176,3891838,"-","ulaD"
"3474","gene",3891835,3893331,"-","lyxK"
"3475","gene",3893335,3894321,"-","yiaO"
"3476","gene",3894334,3895611,"-","yiaN"
"3477","gene",3895614,3896087,"-","yiaM"
"3478","gene",3896205,3896672,"-","yiaL"
"3479","gene",3896684,3897682,"-","yiaK"
"3480","gene",3897883,3898731,"+","yiaJ"
"3481","gene",3898833,3899306,"+","ysaA"
"3482","gene",3899457,3900710,"-","avtA"
"3483","gene",3900888,3902918,"-","malS"
"3484","gene",3903238,3904062,"+","bax"
"3485","gene",3904258,3905436,"-","xylR"
"3486","gene",3905514,3906695,"-","xylH"
"3487","gene",3906673,3908214,"-","xylG"
"3488","gene",3908292,3909284,"-","xylF"
"3489","gene",3909650,3910972,"+","xylA"
"3490","gene",3911044,3912498,"+","xylB"
"3491","gene",3913054,3913491,"+","yiaA"
"3492","gene",3913533,3914528,"-","wecH"
"3493","gene",3914703,3915002,"+","ysaB"
"3494","gene",3915097,3916008,"+","glyQ"
"3495","gene",3916018,3918087,"+","glyS"
"3496","gene",3919815,3919967,"+","hokA"
"3497","gene",3919944,3920015,"-","ysaE"
"3498","gene",3920154,3920366,"-","cspA"
"3499","gene",3920647,3920937,"-","yiaG"
"3500","gene",3921371,3922081,"+","yiaF"
"3501","gene",3922131,3923105,"-","ghrB"
"3502","gene",3923209,3923868,"-","yiaD"
"3503","gene",3924021,3926354,"+","bisC"
"3504","gene",3926323,3926763,"-","yiaC"
"3505","gene",3926760,3927323,"-","tag"
"3506","gene",3927481,3928179,"+","yhjY"
"3507","gene",3928408,3929616,"+","yhjX"
"3508","gene",3929940,3931631,"+","eptB"
"3509","tRNA",3931723,3931799,"+","tRNA-Pro"
"3510","gene",3932710,3934317,"+","dppA"
"3511","gene",3934625,3935644,"+","dppB"
"3512","gene",3935654,3936556,"+","dppC"
"3513","gene",3936567,3937550,"+","dppD"
"3514","gene",3937547,3938551,"+","dppF"
"3515","gene",3938581,3939852,"-","yhjV"
"3516","gene",3940328,3940435,"+","ldrD"
"3517","gene",3940522,3942201,"-","bcsG"
"3518","gene",3942198,3942389,"-","bcsF"
"3519","gene",3942386,3943957,"-","bcsE"
"3520","gene",3944230,3944418,"+","bcsR"
"3521","gene",3944454,3945182,"+","bcsQ"
"3522","gene",3945179,3947797,"+","bcsA"
"3523","gene",3947808,3950147,"+","bcsB"
"3524","gene",3950154,3951260,"+","bcsZ"
"3525","gene",3951242,3954715,"+","bcsC"
"3526","gene",3954797,3956785,"+","hmsP"
"3527","gene",3956968,3958254,"+","dctA"
"3528","gene",3958475,3959971,"+","yhjJ"
"3529","gene",3960067,3960996,"-","kdgK"
"3530","gene",3961228,3961995,"+","pdeH"
"3531","gene",3962065,3964125,"+","yhjG"
"3532","gene",3964307,3965629,"-","yhjE"
"3533","gene",3966040,3967053,"-","yhjD"
"3534","gene",3967102,3968001,"-","rcdB"
"3535","gene",3968521,3969123,"+","yhjB"
"3536","gene",3969174,3970823,"-","treF"
"3537","gene",3971227,3972624,"+","ccp"
"3538","gene",3972835,3974235,"+","gadA"
"3539","gene",3974605,3975429,"+","gadX"
"3540","gene",3975797,3976525,"+","gadW"
"3541","gene",3976888,3980001,"-","mdtF"
"3542","gene",3980026,3981183,"-","mdtE"
"3543","gene",3981522,3982049,"-","gadE"
"3544","gene",3982848,3983420,"-","hdeD"
"3545","gene",3983675,3984007,"+","hdeA"
"3546","gene",3984123,3984449,"+","hdeB"
"3547","gene",3984513,3985160,"+","yhiD"
"3548","gene",3985202,3985732,"-","dctR"
"3549","gene",3985888,3986454,"-","slp"
"3550","gene",3989753,3990178,"-","arsC"
"3551","gene",3990191,3991480,"-","arsB"
"3552","gene",3991534,3991887,"-","arsR"
"3553","gene",3992627,3992710,"+","dinQ"
"3554","gene",3992764,3994116,"-","gorA"
"3555","gene",3994188,3995030,"-","rlmJ"
"3556","gene",3995233,3997275,"+","prlC"
"3557","gene",3997283,3998035,"+","rsmJ"
"3558","gene",3998084,3999553,"-","dtpB"
"3559","gene",3999870,4000304,"-","uspA"
"3560","gene",4000695,4001030,"+","uspB"
"3561","gene",4001274,4002773,"-","pitA"
"3562","gene",4003005,4004207,"+","yhiN"
"3563","gene",4004522,4005574,"-","yhiM"
"3564","gene",4009637,4009750,"+","yhiY"
"3565","gene",4009813,4010880,"+","yhiI"
"3566","gene",4010877,4013612,"+","rbbA"
"3567","gene",4013612,4014736,"+","yhhJ"
"3568","gene",4014901,4016037,"-","yhhI"
"3569","gene",4016633,4017016,"-","yhhH"
"3570","gene",4016988,4021223,"-","rhsB"
"3571","gene",4021426,4021827,"-","nikR"
"3572","gene",4021833,4022639,"-","nikE"
"3573","gene",4022636,4023400,"-","nikD"
"3574","gene",4023400,4024233,"-","nikC"
"3575","gene",4024230,4025174,"-","nikB"
"3576","gene",4025174,4026748,"-","nikA"
"3577","gene",4026859,4027446,"-","acpT"
"3578","gene",4027501,4028550,"-","yhhT"
"3579","gene",4028682,4029899,"+","yhhS"
"3580","gene",4029903,4030460,"-","dcrB"
"3581","gene",4030533,4031198,"-","yhhQ"
"3582","gene",4031419,4031664,"+","tusA"
"3583","gene",4031766,4033964,"-","zntA"
"3584","gene",4034038,4034664,"-","yhhN"
"3585","gene",4034805,4035164,"+","yhhM"
"3586","gene",4035167,4035436,"-","yhhL"
"3587","gene",4035426,4036022,"-","rsmD"
"3588","gene",4036172,4037665,"+","ftsY"
"3589","gene",4037668,4038336,"+","ftsE"
"3590","gene",4038329,4039387,"+","ftsX"
"3591","gene",4039632,4040486,"+","rpoH"
"3592","gene",4040757,4041860,"+","livJ"
"3593","gene",4042048,4042431,"-","panM"
"3594","gene",4042855,4043964,"+","livK"
"3595","gene",4044012,4044938,"+","livH"
"3596","gene",4044935,4046212,"+","livM"
"3597","gene",4046209,4046976,"+","livG"
"3598","gene",4046978,4047691,"+","livF"
"3599","gene",4048090,4049406,"+","ugpB"
"3600","gene",4049504,4050391,"+","ugpA"
"3601","gene",4050388,4051233,"+","ugpE"
"3602","gene",4051235,4052305,"+","ugpC"
"3603","gene",4052302,4053045,"+","ugpQ"
"3604","gene",4053032,4053472,"-","yhhA"
"3605","gene",4053592,4055334,"+","ggt"
"3606","gene",4055372,4055656,"-","yrhB"
"3607","gene",4057374,4058552,"-","hcp"
"3608","gene",4058789,4059277,"-","yhhY"
"3609","gene",4059610,4060647,"+","yhhX"
"3610","gene",4060770,4061465,"+","yhhW"
"3611","gene",4061689,4062684,"+","gntR"
"3612","gene",4062823,4063350,"+","gntK"
"3613","gene",4063354,4064694,"+","gntU"
"3614","gene",4064751,4065344,"-","yhgN"
"3615","gene",4065537,4066640,"+","asd"
"3616","gene",4066913,4069099,"+","glgB"
"3617","gene",4069096,4071069,"+","glgX"
"3618","gene",4071087,4072382,"+","glgC"
"3619","gene",4072382,4073815,"+","glgA"
"3620","gene",4073834,4076281,"+","glgP"
"3621","gene",4076897,4078402,"-","glpD"
"3622","gene",4078592,4078918,"+","glpE"
"3623","gene",4078963,4079793,"+","glpG"
"3624","gene",4080550,4082148,"-","rtcR"
"3625","gene",4082337,4083563,"+","rtcB"
"3626","gene",4083567,4084583,"+","rtcA"
"3627","gene",4084626,4087331,"-","malT"
"3628","gene",4087943,4090336,"+","malP"
"3629","gene",4090346,4092430,"+","malQ"
"3630","gene",4092541,4093857,"-","gntT"
"3631","gene",4094217,4094792,"-","nfuA"
"3632","gene",4094851,4095534,"-","gntX"
"3633","gene",4095572,4096342,"+","bioH"
"3634","gene",4096371,4097249,"-","rpnA"
"3635","gene",4097452,4097688,"-","feoC"
"3636","gene",4097688,4100009,"-","feoB"
"3637","gene",4100026,4100253,"-","feoA"
"3638","gene",4100710,4103031,"-","yhgF"
"3639","gene",4103128,4103604,"-","greB"
"3640","gene",4103832,4104551,"+","ompR"
"3641","gene",4104548,4105900,"+","envZ"
"3642","gene",4105976,4107598,"-","pckA"
"3643","gene",4107977,4109701,"+","yhgE"
"3644","gene",4109764,4110642,"-","hslO"
"3645","gene",4110667,4111068,"-","hslR"
"3646","gene",4111079,4111747,"-","yrfG"
"3647","gene",4111812,4113947,"-","igaA"
"3648","gene",4114267,4114827,"+","nudE"
"3649","gene",4114993,4117545,"-","mrcA"
"3650","gene",4117665,4118444,"+","hofM"
"3651","gene",4118444,4118983,"+","hofN"
"3652","gene",4118967,4119407,"+","hofO"
"3653","gene",4119397,4119801,"+","hofP"
"3654","gene",4119713,4120951,"+","hofQ"
"3655","gene",4121352,4121873,"+","aroK"
"3656","gene",4121930,4123018,"+","aroB"
"3657","gene",4123110,4124396,"+","damX"
"3658","gene",4124503,4125339,"+","dam"
"3659","gene",4125357,4126034,"+","rpe"
"3660","gene",4126027,4126785,"+","gph"
"3661","gene",4126778,4127782,"+","trpS"
"3662","gene",4128994,4129356,"+","yhfY"
"3663","gene",4129440,4130603,"+","yhfX"
"3664","gene",4130603,4131829,"+","yhfW"
"3665","gene",4131826,4132704,"+","php"
"3666","gene",4132715,4133068,"+","yhfU"
"3667","gene",4133080,4134384,"+","yhfT"
"3668","gene",4134396,4135481,"+","yhfS"
"3669","gene",4135633,4136364,"-","phoB"
"3670","gene",4136464,4137249,"-","frlD"
"3671","gene",4137246,4138076,"-","frlC"
"3672","gene",4138126,4139148,"-","frlB"
"3673","gene",4139169,4140506,"-","frlA"
"3674","gene",4140801,4140968,"-","yhfL"
"3675","gene",4141215,4142588,"-","cysG"
"3676","gene",4142607,4143413,"-","nirC"
"3677","gene",4143539,4143865,"-","nirD"
"3678","gene",4143862,4146405,"-","nirB"
"3679","gene",4146667,4147848,"-","tsgA"
